_id,imdbId,title,releaseDate,trailerLink,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],poster,backdrops[0],backdrops[1],backdrops[2],backdrops[3],backdrops[4],backdrops[5],backdrops[6],backdrops[7],backdrops[8],backdrops[9],movielink[0],movielink[1],movielink[2],movielink[3],movielink[4],movielink[5],movielink[6],movielink[7],movielink[8],movielink[9],movielink[10],movielink[11],movielink[12],movielink[13],movielink[14],movielink[15],movielink[16],movielink[17],movielink[18],movielink[19],movielink[20],movielink[21],movielink[22],movielink[23],movielink[24],movielink[25],actors[0],actors[1],actors[2],actors[3],actors[4],actors[5],actors[6],actors[7],actors[8],actors[9],actors[10],actors[11],_class
68164107619cea3a54d79e31,tt4052886s3,Lucifer (Season 3),2017,https://www.youtube.com/watch?v=UB6389IkS78&pp=ygUTbHVjaWZlciBzczMgdHJhaWxlcg%3D%3D,Crime,Sci-Fi & Fantasy,,,,,https://image.tmdb.org/t/p/original/1sBx2Ew4WFsa1YY32vlHt079O03.jpg,https://image.tmdb.org/t/p/original/vauFEN12Exuck3nO9WWmjB1R5cJ.jpg,,,,,,,,,,https://vip.opstream11.com/20221206/39254_0a80fb88/index.m3u8,https://vip.opstream11.com/20221206/39255_0fe0deaf/index.m3u8,https://vip.opstream11.com/20221206/39256_136ed3d2/index.m3u8,https://vip.opstream11.com/20221206/39257_82eeaa33/index.m3u8,https://vip.opstream11.com/20221206/39258_a3a754d0/index.m3u8,https://vip.opstream11.com/20221206/39259_fe5eac5d/index.m3u8,https://vip.opstream11.com/20221206/39260_471e9970/index.m3u8,https://vip.opstream11.com/20221206/39261_06ee34db/index.m3u8,https://vip.opstream11.com/20221206/39262_bd2b2120/index.m3u8,https://vip.opstream11.com/20221206/39263_2f9b5a68/index.m3u8,https://vip.opstream11.com/20221206/39264_d4eda7c2/index.m3u8,https://vip.opstream11.com/20221206/39265_14dada39/index.m3u8,https://vip.opstream11.com/20221206/39266_e28a812a/index.m3u8,https://vip.opstream11.com/20221206/39267_fcfb6610/index.m3u8,https://vip.opstream11.com/20221206/39268_336a7944/index.m3u8,https://vip.opstream11.com/20221206/39269_d5e18200/index.m3u8,https://vip.opstream11.com/20221206/39270_bea6e3e5/index.m3u8,https://vip.opstream11.com/20221206/39271_cd3b5387/index.m3u8,https://vip.opstream11.com/20221206/39272_789e289d/index.m3u8,https://vip.opstream11.com/20221206/39273_07ba074f/index.m3u8,https://vip.opstream11.com/20221206/39274_6e26c1b3/index.m3u8,https://vip.opstream11.com/20221206/39275_0f6b40b0/index.m3u8,https://vip.opstream11.com/20221206/39276_89edb88b/index.m3u8,https://vip.opstream11.com/20221206/39277_344a6fd7/index.m3u8,https://vip.opstream11.com/20221206/39278_d0459d17/index.m3u8,https://vip.opstream11.com/20221206/39279_87339a39/index.m3u8,Tom Ellis,Lauren German,Kevin Alejandro,D.b. Woodside,Lesley-Ann Brandt,Scarlett Estevez,Rachael Harris,Tricia Helfer,Aimee Garcia,,,,com.myproject.demo.models.Movie
681641c7619cea3a54d79e32,tt4052886s4,Lucifer (Season 4),2019,https://www.youtube.com/watch?v=KRQb74Cr9N0&pp=ygUTbHVjaWZlciBzczQgdHJhaWxlcg%3D%3D,Crime,Sci-Fi & Fantasy,,,,,https://image.tmdb.org/t/p/original/vY4OiJJbWKqXfEGVYqJJpivwIJ4.jpg,https://image.tmdb.org/t/p/original/k9o7phlrza9YHqc6ByECYh7TcdZ.jpg,,,,,,,,,,https://vip.opstream11.com/20221206/39280_d13a63ea/index.m3u8,https://vip.opstream11.com/20221206/39281_05074ce0/index.m3u8,https://vip.opstream11.com/20221206/39282_33696271/index.m3u8,https://vip.opstream11.com/20221206/39283_81d4898d/index.m3u8,https://vip.opstream11.com/20221206/39284_dd466d89/index.m3u8,https://vip.opstream11.com/20221206/39285_b01cdae4/index.m3u8,https://vip.opstream11.com/20221206/39286_f7c6bd45/index.m3u8,https://vip.opstream11.com/20221206/39287_511db16b/index.m3u8,https://vip.opstream11.com/20221206/39288_851bcf3e/index.m3u8,https://vip.opstream11.com/20221206/39289_b1f9baa5/index.m3u8,,,,,,,,,,,,,,,,,Tom Ellis,Lauren German,Kevin Alejandro,D.b. Woodside,Lesley-Ann Brandt,Scarlett Estevez,Rachael Harris,Aimee Garcia,Tricia Helfer,Tom Welling,,,com.myproject.demo.models.Movie
68164270619cea3a54d79e33,tt4052886s5,Lucifer (Season 5),2020,https://www.youtube.com/watch?v=3mTh2joPPj8&pp=ygUTbHVjaWZlciBzczUgdHJhaWxlcg%3D%3D,Crime,Sci-Fi & Fantasy,,,,,https://image.tmdb.org/t/p/original/4EYPN5mVIhKLfxGruy7Dy41dTVn.jpg,https://image.tmdb.org/t/p/original/aQxqKOVXlPmWV1ZzofR5Hf8em3J.jpg,,,,,,,,,,https://vip.opstream11.com/20221206/39290_2655ffde/index.m3u8,https://vip.opstream11.com/20221206/39291_71c72af6/index.m3u8,https://vip.opstream11.com/20221206/39292_a8b012cd/index.m3u8,https://vip.opstream11.com/20221206/39293_b82c18a0/index.m3u8,https://vip.opstream11.com/20221206/39294_5092a01a/index.m3u8,https://vip.opstream11.com/20221206/39295_c8a041b5/index.m3u8,https://vip.opstream11.com/20221206/39296_623bdaba/index.m3u8,https://vip.opstream11.com/20221206/39297_b471c220/index.m3u8,https://vip.opstream11.com/20221206/39298_d1d84f49/index.m3u8,https://vip.opstream11.com/20221206/39299_4ae9dde0/index.m3u8,https://vip.opstream11.com/20221206/39300_b9664f79/index.m3u8,https://vip.opstream11.com/20221206/39305_abc22db5/index.m3u8,https://vip.opstream11.com/20221206/39306_47483518/index.m3u8,https://vip.opstream11.com/20221206/39307_1e98badb/index.m3u8,https://vip.opstream11.com/20221206/39308_fd736005/index.m3u8,https://vip.opstream11.com/20221206/39309_1cdd1e69/index.m3u8,,,,,,,,,,,Tom Ellis,Lauren German,Kevin Alejandro,D.b. Woodside,Lesley-Ann Brandt,Rachael Harris,Scarlett Estevez,Aimee Garcia,Tricia Helfer,,,,com.myproject.demo.models.Movie
68164306619cea3a54d79e34,tt4052886s6,Lucifer (Season 6),2021,https://www.youtube.com/watch?v=ueMwVGBwqRo&pp=ygUTbHVjaWZlciBzczYgdHJhaWxlctIHCQmECQGHKiGM7w%3D%3D,Crime,Sci-Fi & Fantasy,,,,,https://image.tmdb.org/t/p/original/ekZobS8isE6mA53RAiGDG93hBxL.jpg,https://image.tmdb.org/t/p/original/9cpFmc4Bvc76DfIrrdGfZAlgSzS.jpg,,,,,,,,,,https://vip.opstream11.com/20221206/39310_12f08173/index.m3u8,https://vip.opstream11.com/20221206/39311_7eb0ec64/index.m3u8,https://vip.opstream11.com/20221206/39312_170a99aa/index.m3u8,https://vip.opstream11.com/20221206/39313_9c59e1a6/index.m3u8,https://vip.opstream11.com/20221206/39314_06bac192/index.m3u8,https://vip.opstream11.com/20221206/39315_12882ff2/index.m3u8,https://vip.opstream11.com/20221206/39316_764e6fa1/index.m3u8,https://vip.opstream11.com/20221206/39317_1f93390c/index.m3u8,https://vip.opstream11.com/20221206/39318_de5afb67/index.m3u8,https://vip.opstream11.com/20221206/39319_31351268/index.m3u8,,,,,,,,,,,,,,,,,Tom Ellis,Kevin Alejandr,Lauren German,,,,,,,,,,com.myproject.demo.models.Movie
681645b6619cea3a54d79e35,tt1830617s1,Grimm (Season 1),2011,https://www.youtube.com/watch?v=2-4xKNZ_gaA&pp=ygURZ3JpbW0gc3MxIHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/btDMEXwH4uqO8AO3FxmPECttWqj.jpg,https://image.tmdb.org/t/p/original/oS3nip9GGsx5A7vWp8A1cazqJlF.jpg,,,,,,,,,,https://vip.opstream15.com/20230420/38078_5dd11f57/index.m3u8,https://vip.opstream15.com/20230420/38079_6f98697f/index.m3u8,https://vip.opstream15.com/20230420/38080_4743778a/index.m3u8,https://vip.opstream15.com/20230420/38081_8f88f4f1/index.m3u8,https://vip.opstream15.com/20230420/38082_f39d96f3/index.m3u8,https://vip.opstream15.com/20230420/38083_20d1a305/index.m3u8,https://vip.opstream15.com/20230420/38084_3eeb818e/index.m3u8,https://vip.opstream15.com/20230420/38085_4a87633e/index.m3u8,https://vip.opstream15.com/20230420/38086_379eeef4/index.m3u8,https://vip.opstream15.com/20230420/38087_b50085cc/index.m3u8,https://vip.opstream15.com/20230420/38088_7a91fc12/index.m3u8,https://vip.opstream15.com/20230420/38089_88380a4a/index.m3u8,https://vip.opstream15.com/20230421/38359_ffb6e8f2/index.m3u8,https://vip.opstream15.com/20230420/38090_6d08ebde/index.m3u8,https://vip.opstream15.com/20230420/38091_4e47bed1/index.m3u8,https://vip.opstream15.com/20230421/38346_9b58ebb7/index.m3u8,https://vip.opstream15.com/20230420/38092_321a8f1e/index.m3u8,https://vip.opstream15.com/20230420/38093_d83c4db5/index.m3u8,https://vip.opstream15.com/20230420/38094_bddfb81e/index.m3u8,https://vip.opstream15.com/20230420/38095_dc6cf9e3/index.m3u8,https://vip.opstream15.com/20230420/38096_14d7b1b3/index.m3u8,https://vip.opstream15.com/20230420/38097_1ce718d5/index.m3u8,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
68164672619cea3a54d79e36,tt1830617s2,Grimm (Season 2),2012,https://www.youtube.com/watch?v=pexzobUt2OU&pp=ygURZ3JpbW0gc3MyIHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/4I2qYh7YKRsJfvNhs6ALKsaKPNr.jpg,https://image.tmdb.org/t/p/original/jPTg0EuYhQs8Rqpn77yxpXTNoHq.jpg,,,,,,,,,,https://vip.opstream15.com/20230420/38098_c798c70e/index.m3u8,https://vip.opstream15.com/20230421/38361_7ca81db8/index.m3u8,https://vip.opstream15.com/20230420/38099_8cc2b31a/index.m3u8,https://vip.opstream15.com/20230420/38105_93399028/index.m3u8,https://vip.opstream15.com/20230421/38363_47b345d8/index.m3u8,https://vip.opstream16.com/20230424/34264_02dc00d6/index.m3u8,https://vip.opstream15.com/20230421/38130_7339fc9c/index.m3u8,https://vip.opstream16.com/20230424/34266_c9e46f48/index.m3u8,https://vip.opstream15.com/20230421/38147_31eaf008/index.m3u8,https://vip.opstream15.com/20230421/38171_21f46535/index.m3u8,https://vip.opstream15.com/20230421/38193_9d372c3f/index.m3u8,https://vip.opstream15.com/20230421/38194_e42e42f5/index.m3u8,https://vip.opstream15.com/20230421/38195_4c950690/index.m3u8,https://vip.opstream15.com/20230421/38196_bfc25521/index.m3u8,https://vip.opstream15.com/20230421/38197_7feec0db/index.m3u8,https://vip.opstream15.com/20230421/38198_659371cd/index.m3u8,https://vip.opstream15.com/20230421/38199_5e2c678b/index.m3u8,https://vip.opstream15.com/20230421/38200_16cb7516/index.m3u8,https://vip.opstream15.com/20230421/38201_d074770c/index.m3u8,https://vip.opstream15.com/20230421/38202_5c533674/index.m3u8,https://vip.opstream15.com/20230421/38203_01e7e84f/index.m3u8,https://vip.opstream15.com/20230421/38351_b8c0f716/index.m3u8,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
681647c0619cea3a54d79e37,tt1830617s3,Grimm (Season 3),2013,https://www.youtube.com/watch?v=2rVy3RBJmNo&pp=ygURZ3JpbW0gc3MzIHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg,https://image.tmdb.org/t/p/original/qgtRAAxXN1chSqoNkrLVGFtzOtV.jpg,,,,,,,,,,https://vip.opstream15.com/20230421/38204_e5d22bc9/index.m3u8,https://vip.opstream15.com/20230421/38205_94fd7796/index.m3u8,https://vip.opstream15.com/20230421/38206_d750faf8/index.m3u8,https://vip.opstream15.com/20230421/38233_42891ea2/index.m3u8,https://vip.opstream15.com/20230421/38269_cea25666/index.m3u8,https://vip.opstream15.com/20230421/38289_3afa859d/index.m3u8,https://vip.opstream15.com/20230421/38304_b5d7fc7d/index.m3u8,https://vip.opstream15.com/20230421/38305_d2f432f2/index.m3u8,https://vip.opstream15.com/20230421/38306_5f02c7d2/index.m3u8,https://vip.opstream15.com/20230421/38307_e450aec2/index.m3u8,https://vip.opstream15.com/20230421/38308_f99157a3/index.m3u8,https://vip.opstream15.com/20230421/38309_db9722c0/index.m3u8,https://vip.opstream15.com/20230421/38310_ce7adcf1/index.m3u8,https://vip.opstream15.com/20230421/38311_ef0360ac/index.m3u8,https://vip.opstream15.com/20230421/38312_abde26de/index.m3u8,https://vip.opstream15.com/20230421/38313_04777e3a/index.m3u8,https://vip.opstream15.com/20230421/38314_923a0aff/index.m3u8,https://vip.opstream15.com/20230421/38315_5d548992/index.m3u8,https://vip.opstream15.com/20230421/38316_5f26e35e/index.m3u8,https://vip.opstream15.com/20230421/38352_acf8cbc6/index.m3u8,https://vip.opstream15.com/20230421/38353_eb60a805/index.m3u8,https://vip.opstream15.com/20230421/38317_344ba00b/index.m3u8,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
681648d7619cea3a54d79e38,tt1830617s4,Grimm (Season 4),2014,https://www.youtube.com/watch?v=RXftwIzHNpg&pp=ygURZ3JpbW0gc3M0IHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/ti9FKtpZuPLXHdayBf8ZDBvch4Z.jpg,https://image.tmdb.org/t/p/original/kQGv9n8B7s8kmIbqXr0t8u4NXZE.jpg,,,,,,,,,,https://vip.opstream15.com/20230421/38318_c904bc6d/index.m3u8,https://vip.opstream15.com/20230421/38319_5eb70e37/index.m3u8,https://vip.opstream15.com/20230421/38320_f805009a/index.m3u8,https://vip.opstream15.com/20230421/38321_a014215f/index.m3u8,https://vip.opstream15.com/20230421/38322_00157fc8/index.m3u8,https://vip.opstream15.com/20230421/38323_bc65693d/index.m3u8,https://vip.opstream15.com/20230421/38324_52bbbbab/index.m3u8,https://vip.opstream15.com/20230421/38325_3dc8919f/index.m3u8,https://vip.opstream15.com/20230421/38326_9e76cd7d/index.m3u8,https://vip.opstream15.com/20230421/38327_6bd746fb/index.m3u8,https://vip.opstream15.com/20230421/38328_32bf20b2/index.m3u8,https://vip.opstream15.com/20230421/38329_46849310/index.m3u8,https://vip.opstream15.com/20230421/38330_6b380749/index.m3u8,https://vip.opstream15.com/20230421/38331_22dec321/index.m3u8,https://vip.opstream15.com/20230421/38332_302fe67a/index.m3u8,https://vip.opstream15.com/20230421/38333_84598c2e/index.m3u8,https://vip.opstream15.com/20230421/38334_815dc36a/index.m3u8,https://vip.opstream15.com/20230421/38335_ebd4ae23/index.m3u8,https://vip.opstream15.com/20230421/38336_08dfba5a/index.m3u8,https://vip.opstream15.com/20230421/38337_e0edb927/index.m3u8,https://vip.opstream15.com/20230421/38338_2efb4c86/index.m3u8,https://vip.opstream15.com/20230421/38354_b9afb78e/index.m3u8,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
68164984619cea3a54d79e39,tt1830617s5,Grimm (Season 5),2015,https://www.youtube.com/watch?v=jGH3Gg6E8aE&pp=ygURZ3JpbW0gc3M1IHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/3BfRc1Ut11m4RR5w7vlO9TXAkFs.jpg,https://image.tmdb.org/t/p/original/6Ygojsnq3vh8EHu6X2cEkRuvEh.jpg,,,,,,,,,,https://vip.opstream15.com/20230421/38339_283d4a4d/index.m3u8,https://vip.opstream15.com/20230421/38340_7afff909/index.m3u8,https://vip.opstream15.com/20230421/38341_3b74475d/index.m3u8,https://vip.opstream15.com/20230421/38342_2fd81464/index.m3u8,https://vip.opstream15.com/20230421/38343_231ed240/index.m3u8,https://vip.opstream15.com/20230421/38344_eefdbe96/index.m3u8,https://vip.opstream15.com/20230421/38345_12d026d9/index.m3u8,https://vip.opstream15.com/20230421/38347_74792012/index.m3u8,https://vip.opstream15.com/20230421/38348_211e6dab/index.m3u8,https://vip.opstream15.com/20230421/38349_db7c3f7f/index.m3u8,https://vip.opstream15.com/20230421/38355_6ca5f1bb/index.m3u8,https://vip.opstream15.com/20230421/38350_b8fd85af/index.m3u8,https://vip.opstream15.com/20230421/38365_78d3413d/index.m3u8,https://vip.opstream15.com/20230421/38356_769a652c/index.m3u8,https://vip.opstream15.com/20230421/38366_602da116/index.m3u8,https://vip.opstream15.com/20230421/38357_9a37cc9c/index.m3u8,https://vip.opstream15.com/20230421/38358_4d999491/index.m3u8,https://vip.opstream15.com/20230421/38360_e1f65ecb/index.m3u8,https://vip.opstream15.com/20230421/38362_e5df2e97/index.m3u8,https://vip.opstream15.com/20230421/38364_00aa0b8d/index.m3u8,https://vip.opstream15.com/20230422/38380_34dd69a6/index.m3u8,,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
68164a2f619cea3a54d79e3a,tt1830617s6,Grimm (Season 6),2017,https://www.youtube.com/watch?v=ehA27oeuf_o&pp=ygURZ3JpbW0gc3M2IHRyYWlsZXI%3D,Drama,Mystery,Sci-Fi & Fantasy,,,,https://image.tmdb.org/t/p/original/4tQcwQZIOqF0GiS3Y69UsCAouwx.jpg,https://image.tmdb.org/t/p/original/4XokGA9IfBFXR5gNEfKqbFHwSIb.jpg,,,,,,,,,,https://vip.opstream15.com/20230421/38367_10013149/index.m3u8,https://vip.opstream15.com/20230421/38368_308bdf86/index.m3u8,https://vip.opstream15.com/20230421/38369_8110cc32/index.m3u8,https://vip.opstream15.com/20230421/38370_9b5831d6/index.m3u8,https://vip.opstream15.com/20230421/38371_70b74cfe/index.m3u8,https://vip.opstream15.com/20230421/38372_be9fbd2a/index.m3u8,https://vip.opstream15.com/20230421/38373_eb908c65/index.m3u8,https://vip.opstream15.com/20230421/38374_b5574c59/index.m3u8,https://vip.opstream15.com/20230421/38375_1a02323e/index.m3u8,https://vip.opstream15.com/20230421/38376_78cf3386/index.m3u8,https://vip.opstream15.com/20230421/38377_001dfee9/index.m3u8,https://vip.opstream15.com/20230421/38378_5bb376a4/index.m3u8,https://vip.opstream15.com/20230421/38379_81fdd946/index.m3u8,,,,,,,,,,,,,,David Giuntoli,Silas Weir Mitchell,Russell Hornsby,Sasha Roiz,Reggie Lee,Bree Turner,Claire Coffee,Elizabeth Tulloch,,,,,com.myproject.demo.models.Movie
68164bc2619cea3a54d79e3b,tt11311302s1,Vikings: Valhalla,2022,https://www.youtube.com/watch?v=Yi4YnwFT7Gk&pp=ygUZVmlraW5nczogVmFsaGFsbGEgdHJhaWxlcg%3D%3D,Action & Adventure,Drama,War & Politics,,,,https://image.tmdb.org/t/p/original/izIMqapegdEZj0YVDyFATPR8adh.jpg,https://image.tmdb.org/t/p/original/AoqmQvKRN2z8ZYAnREL1Cul4jPn.jpg,,,,,,,,,,https://vip.opstream15.com/20220304/494_2008c6ba/index.m3u8,https://vip.opstream15.com/20220304/495_85951312/index.m3u8,https://vip.opstream15.com/20220304/496_6f3be03e/index.m3u8,https://vip.opstream15.com/20220304/497_6a110fab/index.m3u8,https://vip.opstream15.com/20220304/498_066bc21d/index.m3u8,https://vip.opstream15.com/20220304/499_fde6dcb6/index.m3u8,https://vip.opstream15.com/20220304/500_f3e35063/index.m3u8,https://vip.opstream15.com/20220304/501_5b6d9079/index.m3u8,,,,,,,,,,,,,,,,,,,Sam Corlett,Leo Suter,Frida Gustavsson,,,,,,,,,,com.myproject.demo.models.Movie
68164c58619cea3a54d79e3c,tt11311302s2,Vikings: Valhalla (Season 2),2023,https://www.youtube.com/watch?v=-5WPVWGM2bY&pp=ygUkVmlraW5nczogVmFsaGFsbGEgKFNlYXNvbiAyKSB0cmFpbGVy,Action & Adventure,Drama,War & Politics,,,,https://image.tmdb.org/t/p/original/oXyrz2jBRTaREaW6DJZuDzbgXdC.jpg,https://image.tmdb.org/t/p/original/nzIWPo9eSkpr68EEGimq0Pzi0GV.jpg,,,,,,,,,,https://vip.opstream14.com/20230112/29281_28127937/index.m3u8,https://vip.opstream14.com/20230112/29283_3da2459d/index.m3u8,https://vip.opstream14.com/20230112/29284_66d61d38/index.m3u8,https://vip.opstream14.com/20230112/29285_483320fe/index.m3u8,https://vip.opstream14.com/20230112/29287_62493f65/index.m3u8,https://vip.opstream14.com/20230112/29288_345da626/index.m3u8,https://vip.opstream14.com/20230112/29289_89827179/index.m3u8,https://vip.opstream14.com/20230112/29290_c02569db/index.m3u8,,,,,,,,,,,,,,,,,,,Sam Corlett,Leo Suter,Frida Gustavsson,Jóhannes Haukur Jóhannesson,Asbjørn Krogh Nissen,Laura Berlin,Caroline Henderson,,,,,,com.myproject.demo.models.Movie
68164dda619cea3a54d79e3d,tt11311302s3,Vikings: Valhalla (Season 3),2024,https://www.youtube.com/watch?v=eWr2k2JCqdY&pp=ygUkVmlraW5nczogVmFsaGFsbGEgKFNlYXNvbiAzKSB0cmFpbGVy,Action & Adventure,Drama,War & Politics,,,,https://image.tmdb.org/t/p/original/70PHzlIKPQjbM8Lf7668yWrcTXW.jpg,https://image.tmdb.org/t/p/original/ysurUanqxYATFHVF0RNoeMwkcsG.jpg,,,,,,,,,,https://vip.opstream90.com/20240712/534_c399862d/index.m3u8,https://vip.opstream90.com/20240712/535_33e8075e/index.m3u8,https://vip.opstream90.com/20240712/536_65658fde/index.m3u8,https://vip.opstream90.com/20240712/537_5ea1649a/index.m3u8,https://vip.opstream90.com/20240712/538_7bcdf75a/index.m3u8,https://vip.opstream90.com/20240712/539_57370345/index.m3u8,https://vip.opstream90.com/20240712/540_9b72e31d/index.m3u8,https://vip.opstream90.com/20240712/541_16c222aa/index.m3u8,,,,,,,,,,,,,,,,,,,Sam Corlett,Frida Gustavsson,Leo Suter,Jóhannes Haukur Jóhannesson,Florian Munteanu,Goran Visnjic,,,,,,,com.myproject.demo.models.Movie
68164fd7619cea3a54d79e3e,tt20969586,Thunderbolts,2025,https://www.youtube.com/watch?v=v-94Snw-H4o&pp=ygUUdGh1d25kZXJib2x0IHRyYWlsZXI%3D,Action,Adventure,Science Fiction,,,,https://image.tmdb.org/t/p/original/wSYLO9m7nPXcxcY5xtZfH6Eewmp.jpg,https://image.tmdb.org/t/p/original/rthMuZfFv4fqEU4JVbgSW9wQ8rs.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florence Pugh,Sebastian Stan,David Harbour,Wyatt Russell,Olga Kurylenko,Hannah John-Kamen,Julia Louis-Dreyfus,Ayo Edebiri,Steven Yeun,,,,com.myproject.demo.models.Movie
68165313619cea3a54d79e3f,tt33636006,The Red Envelope,2025,https://www.youtube.com/watch?v=ZLgiLEYH3mU&pp=ygUQVGhlIFJlZCBFbnZlbG9wZQ%3D%3D,Action,Comedy,Crime,Fantasy,Horror,Mystery,https://image.tmdb.org/t/p/original/2Dlb74zEGGcgoX3CweF4n4M5qTr.jpg,https://image.tmdb.org/t/p/original/pV1tdlFgqEY8hDDZLXyvmd9cKPM.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putthipong Assaratanakul,Krit Amnuaydechkorn,Arachaporn Pokinpakorn,,,,,,,,,,com.myproject.demo.models.Movie
68165401619cea3a54d79e40,tt3566834,A Minecraft Movie,2025,https://www.youtube.com/watch?v=wJO_vIDZn-I&pp=ygURQSBNaW5lY3JhZnQgTW92aWU%3D,Family,Comedy,Adventure,Fantasy,,,https://image.tmdb.org/t/p/original/iPPTGh2OXuIv6d7cwuoPkw8govp.jpg,https://image.tmdb.org/t/p/original/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jason Momoa,Jack Black,Sebastian Hansen,,,,,,,,,,com.myproject.demo.models.Movie
6816557d619cea3a54d79e41,tt27813235,The Surfer,2025,https://www.youtube.com/watch?v=KBLSsR3eiaY&pp=ygULVGhlIFN1cmZlciA%3D,Thriller,Drama,,,,,https://image.tmdb.org/t/p/original/hNVz92izyyZmqtpolnoqwedToMf.jpg,https://image.tmdb.org/t/p/original/vFZtoQGJEYJkiNzUvBVC6msUtxF.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Cage,Finn Little,Rahel Romahn,,,,,,,,,,com.myproject.demo.models.Movie
68165649619cea3a54d79e42,tt27674700,Rosario,2025,https://www.youtube.com/watch?v=xqnhflftMj4&pp=ygUHUm9zYXJpbw%3D%3D,Horror,,,,,,https://image.tmdb.org/t/p/original/sptUB4wdOuciazvzvGhP96RvYoP.jpg,https://image.tmdb.org/t/p/original/5w3eT4OixKdSwetOUevHBA08bKC.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emeraude Toubia,José Zúñiga,David Dastmalchian,,,,,,,,,,com.myproject.demo.models.Movie
